book_folder,id,chapter_id,display_label,title,arabic_title,preface,order
abu-dawud_bn,1265,23,২৩/২৫. অধ্যায়ঃ,ধোঁকাপূর্ণ ক্রয়-বিক্রয়,بَابٌ فِي بَيْعِ الْغَرَرِ,,1265
abu-dawud_bn,1266,23,২৩/২৬. অধ্যায়ঃ,ঠেকায় পড়ে ক্রয়-বিক্রয়,بَابٌ فِي بَيْعِ الْمُضْطَرِّ,,1266
abu-dawud_bn,1267,23,২৩/২৭. অধ্যায়ঃ,অংশীদারি কারবার,بَابٌ فِي الشَّرِكَةِ,,1267
abu-dawud_bn,1268,23,২৩/২৮. অধ্যায়ঃ,ব্যবসায়ীর বৈপরিত্য করা,بَابٌ فِي الْمُضَارِبِ يُخَالِفُ,,1268
abu-dawud_bn,1269,23,২৩/২৯. অধ্যায়ঃ,যে ব্যক্তি মালিকের বিনা অনুমতিতে তার মাল দিয়ে ব্যবসা করে,بَابٌ فِي الرَّجُلِ يَتَّجِرُ فِي مَالِ الرَّجُلِ بِغَيْرِ إِذْنِهِ,,1269
abu-dawud_bn,1270,23,২৩/৩০. অধ্যায়ঃ,মূলধনবিহীন অংশীদারি ব্যবসা,بَابٌ فِي الشَّرِكَةِ عَلَى غَيْرِ رَأْسِ مَالٍ,,1270
abu-dawud_bn,1271,23,২৩/৩১. অধ্যায়ঃ,ভাগচাষ সম্পর্কে,بَابٌ فِي الْمُزَارَعَةِ,,1271
abu-dawud_bn,1272,23,২৩/৩২. অধ্যায়ঃ,ভাগচাষের ব্যাপারে কঠোরতা,بَابٌ فِي التَّشْدِيدِ فِي ذَلِكَ,,1272
abu-dawud_bn,1273,23,২৩/৩৩. অধ্যায়ঃ,মালিকের বিনা অনুমতিতে তার জমিতে কৃষিকাজ করা,بَابٌ فِي زَرْعِ الْأَرْضِ بِغَيْرِ إِذْنِ صَاحِبِهَا,,1273
abu-dawud_bn,1274,23,২৩/৩৪. অধ্যায়ঃ,মুখাবারা (ভাগে বর্গা দেয়া) সম্পর্কে,بَابٌ فِي الْمُخَابَرَةِ,,1274
abu-dawud_bn,1275,23,২৩/৩৫. অধ্যায়ঃ,বাগান ও জমি বর্গা দেয়া,بَابٌ فِي الْمُسَاقَاةِ,,1275
abu-dawud_bn,1276,23,২৩/৩৬. অধ্যায়ঃ,অনুমানের ভিত্তিতে পরিমাণ নির্ধারণ করা,بَابٌ فِي الْخَرْصِ,,1276
abu-dawud_bn,1277,24,২৪/১. অধ্যায়ঃ,শিক্ষকের পারিশ্রমিক সম্পর্কে,باب فِي كَسْبِ الْمُعَلِّمِ,,1277
abu-dawud_bn,1278,24,২৪/২. অধ্যায়ঃ,চিকিৎসকদের পারিশ্রমিক সম্পর্কে,بَابٌ فِي كَسْبِ الْأَطِبَّاءِ,,1278
abu-dawud_bn,1279,24,২৪/৩. অধ্যায়ঃ,রক্তমোক্ষণকারীর উপার্জন,بَابٌ فِي كَسْبِ الْحَجَّامِ,,1279
abu-dawud_bn,1280,24,২৪/৪. অধ্যায়ঃ,দাসীর উপার্জন,بَابٌ فِي كَسْبِ الْإِمَاءِ,,1280
abu-dawud_bn,1281,24,২৪/৫. অধ্যায়ঃ,গণকের ভেট,بَابٌ فِي حُلْوَانِ الْكَاهِنِ,,1281
abu-dawud_bn,1282,24,২৪/৬. অধ্যায়ঃ,ষাঁড় দ্বারা পাল দিয়ে তার মজুরি গ্রহণ,بَابٌ فِي عَسْبِ الْفَحْلِ,,1282
abu-dawud_bn,1283,24,২৪/৭. অধ্যায়ঃ,স্বর্ণকার সম্পর্কে,بَابٌ فِي الصَّائِغِ,,1283
abu-dawud_bn,1284,24,২৪/৮. অধ্যায়ঃ,মালদার গোলাম বিক্রি করলে তার বিধান,بَابٌ فِي الْعَبْدِ يُبَاعُ وَلَهُ مَالٌ,,1284
abu-dawud_bn,1285,24,২৪/৯. অধ্যায়ঃ,(বাজারে পৌঁছার আগেই) অগ্রগামী হয়ে ব্যবসায়ী কাফেলার সাথে মিলিত হওয়া,بَابٌ فِي التَّلَقِّي,,1285
abu-dawud_bn,1286,24,২৪/১০. অধ্যায়ঃ,ধোঁকাপূর্ণ দালালি নিষেধ,بَابٌ فِي النَّهْيِ عَنِ النَّجْشِ,,1286
abu-dawud_bn,1287,24,২৪/১১. অধ্যায়ঃ,শহরবাসীর জন্য গ্রাম্য লোকের পণ্য বিক্রি করা নিষেধ,بَابٌ فِي النَّهْيِ أَنْ يَبِيعَ حَاضِرٌ لِبَادٍ,,1287
abu-dawud_bn,1288,24,২৪/১২. অধ্যায়ঃ,আটকানো দুধে পশুর পালান ফুলানো দেখে ক্রয়ের পর তা অপছন্দ হলে,بَابُ مَنِ اشْتَرَى مُصَرَّاةً فَكَرِهَهَا,,1288
abu-dawud_bn,1289,24,২৪/১৩. অধ্যায়ঃ,অসৎ উদ্দেশ্যে খাদ্যদ্রব্য মজুত রাখা নিষেধ,بَابٌ فِي النَّهْيِ عَنِ الحُكْرَةِ,,1289
abu-dawud_bn,1290,24,২৪/১৪. অধ্যায়ঃ,দিরহাম ভাঙ্গা,بَابٌ فِي كَسْرِ الدَّرَاهِمِ,,1290
abu-dawud_bn,1291,24,২৪/১৫. অধ্যায়ঃ,দ্রব্যমূল্য নির্ধারণ করে দেয়া,بَابٌ فِي التَّسْعِيرِ,,1291
abu-dawud_bn,1292,24,২৪/১৬. অধ্যায়ঃ,ভেজাল দেয়া নিষেধ,بَابُ النَّهْيِ عَنِ الْغِشِّ,,1292
abu-dawud_bn,1293,24,২৪/১৭. অধ্যায়ঃ,ক্রেতা-বিক্রেতার এখতিয়ার সম্পর্কে,بَابٌ فِي خِيَارِ الْمُتَبَايِعَيْنِ,,1293
abu-dawud_bn,1294,24,২৪/১৮. অধ্যায়ঃ,ইক্বালাহ (অনুতাপজনিত চুক্তি) বাতিল করার ফজিলত সম্পর্কে,بَابٌ فِي فَضْلِ الْإِقَالَةِ,,1294
abu-dawud_bn,1295,24,২৪/১৯. অধ্যায়ঃ,একই চুক্তিতে দুই লেনদেন,بَابٌ فِيمَنْ بَاعَ بَيْعَتَيْنِ فِي بَيْعَةٍ,,1295
abu-dawud_bn,1296,24,২৪/২০. অধ্যায়ঃ,আল-ঈনাহ পদ্ধতির লেনদেন,بَابٌ فِي النَّهْيِ عَنِ العِينَةِ,,1296
abu-dawud_bn,1297,24,২৪/২১. অধ্যায়ঃ,অগ্রিম ক্রয়-বিক্রয় সম্পর্কে,بَابٌ فِي السَّلَفِ,,1297
abu-dawud_bn,1298,24,২৪/২২. অধ্যায়ঃ,বিশেষ কোন ফলের অগ্রিম ক্রয়-বিক্রয় সম্পর্কে,بَابٌ فِي السَّلَمِ فِي ثَمَرَةٍ بِعَيْنِهَا,,1298
abu-dawud_bn,1299,24,২৪/২৩. অধ্যায়ঃ,অগ্রিম ক্রয়কৃত বস্তু হস্তগত না হলে তা অন্যের নিকট হস্তান্তর না করা,بَابُ السَّلَفِ لَا يُحَوَّلُ,,1299
abu-dawud_bn,1300,24,২৪/২৪. অধ্যায়ঃ,প্রাকৃতিক দুর্যোগে ফল-ফসল বিনষ্ট হলে তার ক্ষতিপূরণ,بَابٌ فِي وَضْعِ الْجَائِحَةِ,,1300
abu-dawud_bn,1301,24,২৪/২৫. অধ্যায়ঃ,জায়িহা শব্দের ব্যাখ্যা,بَابٌ فِي تَفْسِيرِ الْجَائِحَةِ,,1301
abu-dawud_bn,1302,24,২৪/২৬. অধ্যায়ঃ,পানির প্রবাহ বন্ধ করা নিষেধ,بَابٌ فِي مَنْعِ الْمَاءِ,,1302
abu-dawud_bn,1303,24,২৪/২৭. অধ্যায়ঃ,প্রয়োজনের অতিরিক্ত পানি বিক্রি করা,بَابٌ فِي بَيْعِ فَضْلِ الْمَاءِ,,1303
abu-dawud_bn,1304,24,২৪/২৮. অধ্যায়ঃ,বিড়াল বিক্রয় মূল্য সম্পর্কে,بَابٌ فِي ثَمَنِ السِّنَّوْرِ,,1304
abu-dawud_bn,1305,24,২৪/২৯. অধ্যায়ঃ,কুকুর বিক্রয় মূল্য সম্পর্কে,بَابٌ فِي أَثْمَانِ الْكِلَابِ,,1305
abu-dawud_bn,1306,24,২৪/৩০. অধ্যায়ঃ,মদ ও মৃত জীবের মূল্য,بَابٌ فِي ثَمَنِ الْخَمْرِ وَالْمَيْتَةِ,,1306
abu-dawud_bn,1307,24,২৪/৩১. অধ্যায়ঃ,হস্তগত করার আগে খাদ্যশস্য বিক্রয়,بَابٌ فِي بَيْعِ الطَّعَامِ قَبْلَ أَنْ يَسْتَوْفِيَ,,1307
abu-dawud_bn,1308,24,২৪/৩২. অধ্যায়ঃ,"ক্রয়-বিক্রয়ের সময় যে ব্যক্তি বলে, ধোঁকাবাজি করা চলবে না",بَابٌ فِي الرَّجُلِ يَقُولُ فِي الْبَيْعِ لَا خِلَابَةَ,,1308
abu-dawud_bn,1309,24,২৪/৩৩. অধ্যায়ঃ,উরবান (বায়না) প্রসঙ্গ,بَابٌ فِي الْعُرْبَانِ,,1309
abu-dawud_bn,1310,24,২৪/৩৪. অধ্যায়ঃ,কোন ব্যক্তির এমন বস্তু বিক্রয় করা যা নিজের কাছে নেই,بَابٌ فِي الرَّجُلِ يَبِيعُ مَا لَيْسَ عِنْدَهُ,,1310
abu-dawud_bn,1311,24,২৪/৩৫. অধ্যায়ঃ,ক্রয়-বিক্রয়ে শর্তারোপ,بَابٌ فِي شَرْطٍ فِي بَيْعٍ,,1311
abu-dawud_bn,1312,24,২৪/৩৬. অধ্যায়ঃ,গোলাম ক্রয়-বিক্রয়,بَابٌ فِي عُهْدَةِ الرَّقِيقِ,,1312
abu-dawud_bn,1313,24,২৪/৩৭. অধ্যায়ঃ,কৃতদাস ক্রয় করে কাজে নিয়োগের পর তার মধ্যে ত্রুটি পাওয়া গেলে,بَابٌ فِيمَنِ اشْتَرَى عَبْدًا فَاسْتَعْمَلَهُ ثُمَّ وَجَدَ بِهِ عَيْبًا,,1313
abu-dawud_bn,1314,24,২৪/৩৮. অধ্যায়ঃ,পণ্যে বিদ্যমান থাকাবস্থায় ক্রেতা-বিক্রেতার মাঝে মতভেদ হলে,بَابٌ إِذَا اخْتَلَفَ الْبَيِّعَانِ وَالْمَبِيعُ قَائِمٌ,,1314
abu-dawud_bn,1315,24,২৪/৩৯. অধ্যায়ঃ,শুফআ,بَابٌ فِي الشُّفْعَةِ,,1315
abu-dawud_bn,1316,24,২৪/৪০. অধ্যায়ঃ,দেউলিয়া সাব্যস্ত ব্যক্তির নিকট নিজের মাল অক্ষত অবস্থায় পেলে,بَابٌ فِي الرَّجُلِ يُفْلِسُ فَيَجِدُ الرَّجُلُ مَتَاعَهُ بِعَيْنِهِ عِنْدَهُ,,1316
abu-dawud_bn,1317,24,২৪/৪১. অধ্যায়ঃ,যে ব্যক্তি অক্ষম পশুকে সবল করে,بَابٌ فِيمَنْ أَحْيَا حَسِيرًا,,1317
abu-dawud_bn,1318,24,২৪/৪২. অধ্যায়ঃ,বন্ধক সম্পর্কে,بَابٌ فِي الرَّهْنِ,,1318
abu-dawud_bn,1319,24,২৪/৪৩. অধ্যায়ঃ,পিতা সন্তানের সম্পদ ভোগ করতে পারে,بَابٌ فِي الرَّجُلِ يَأْكُلُ مِنْ مَالِ وَلَدِهِ,,1319
abu-dawud_bn,1320,24,২৪/৪৪. অধ্যায়ঃ,কেউ নিজের (হারানো) বস্তু অন্যের নিকট অবিকল পেলে,بَابٌ فِي الرَّجُلِ يَجِدُ عَيْنَ مَالِهِ عِنْدَ رَجُلٍ,,1320
abu-dawud_bn,1321,24,২৪/৪৫. অধ্যায়ঃ,নিজের আয়ত্তধীন মাল থেকে নিজের প্রাপ্য গ্রহণ,بَابٌ فِي الرَّجُلِ يَأْخُذُ حَقَّهُ مَنْ تَحْتَ يَدِهِ,,1321
abu-dawud_bn,1322,24,২৪/৪৬. অধ্যায়ঃ,হাদিয়া গ্রহণ,بَابٌ فِي قَبُولِ الْهَدَايَا,,1322
abu-dawud_bn,1323,24,২৪/৪৭. অধ্যায়ঃ,দান করে তা পুনরায় ফেরত নেয়া,بَابُ الرُّجُوعِ فِي الْهِبَةِ,,1323
abu-dawud_bn,1324,24,২৪/৪৮. অধ্যায়ঃ,প্রয়োজন পূরণ করে দেয়ার জন্য হাদিয়া গ্রহণ,بَابٌ فِي الْهَدِيَّةِ لِقَضَاءِ الْحَاجَةِ,,1324
abu-dawud_bn,1325,24,২৪/৪৯. অধ্যায়ঃ,যদি কোন ব্যক্তি নিজ সন্তানদের মধ্যে কাউকে বেশি দেয়,بَابٌ فِي الرَّجُلِ يُفَضِّلُ بَعْضَ وَلَدِهِ فِي النُّحْلِ,,1325
abu-dawud_bn,1326,24,২৪/৫০. অধ্যায়ঃ,স্বামীর বিনা অনুমতিতে স্ত্রীর দান,بَابٌ فِي عَطِيَّةِ الْمَرْأَةِ بِغَيْرِ إِذْنِ زَوْجِهَا,,1326
abu-dawud_bn,1327,24,২৪/৫১. অধ্যায়ঃ,জীবনস্বত্ব,بَابٌ فِي الْعُمْرَى,,1327
abu-dawud_bn,1328,24,২৪/৫২. অধ্যায়ঃ,"জীবনস্বত্ব দেয়ার সময় যদি কেউ বলে, তার ওয়ারিসগণও পাবে",بَابُ مَنْ قَالَ فِيهِ وَلِعَقِبِهِ,,1328
abu-dawud_bn,1329,24,২৪/৫৩. অধ্যায়ঃ,রুকবা,بَابٌ فِي الرُّقْبَى,,1329
abu-dawud_bn,1330,24,২৪/৫৪. অধ্যায়ঃ,ধারকৃত বস্তু নষ্ট হলে তার ক্ষতিপূরণ দেয়া,بَابٌ فِي تَضْمِينِ الْعَوَرِ,,1330
abu-dawud_bn,1331,24,২৪/৫৫. অধ্যায়ঃ,কারো কোন জিনিস নষ্ট করলে তার অনুরূপ ক্ষতিপূরণ দিবে,بَابٌ فِيمَنْ أَفْسَدَ شَيْئًا يَغْرَمُ مِثْلَهُ,,1331
abu-dawud_bn,1332,24,২৪/৫৬. অধ্যায়ঃ,যদি গবাদি পশু কারো ফসল নষ্ট করে দেয়,بَابُ الْمَوَاشِي تُفْسِدُ زَرْعَ قَوْمٍ,,1332
abu-dawud_bn,1333,25,২৫/১. অধ্যায়ঃ,বিচারকের পদ চাওয়া সম্পর্কে,بَابٌ فِي طَلَبِ الْقَضَاءِ,,1333
abu-dawud_bn,1334,25,২৫/২. অধ্যায়ঃ,বিচারক ভুল করলে,بَابٌ فِي الْقَاضِي يُخْطِئُ,,1334
abu-dawud_bn,1335,25,২৫/৩. অধ্যায়ঃ,বিচার চাওয়া এবং তাড়াহুড়া করে ফয়সালা দেয়া,بَابٌ فِي طَلَبِ الْقَضَاءِ وَالتَّسَرُّعِ إِلَيْهِ,,1335
abu-dawud_bn,1336,25,২৫/৪. অধ্যায়ঃ,ঘুষ গ্রহণ নিষিদ্ধ,بَابٌ فِي كَرَاهِيَةِ الرَّشْوَةِ,,1336
abu-dawud_bn,1337,25,২৫/৫. অধ্যায়ঃ,কর্মকর্তাদের প্রাপ্ত উপহার,بَابٌ فِي هَدَايَا الْعُمَّالِ,,1337
abu-dawud_bn,1338,25,২৫/৬. অধ্যায়ঃ,কিভাবে বিচার করবে,بَابُ كَيْفَ الْقَضَاءُ,,1338
abu-dawud_bn,1339,25,২৫/৭. অধ্যায়ঃ,বিচারক যদি ভুল সিদ্ধান্ত দেন,بَابٌ فِي قَضَاءِ الْقَاضِي إِذَا أَخْطَأَ,,1339
abu-dawud_bn,1340,25,২৫/৮. অধ্যায়ঃ,বিচারকের সামনে বাদী-বিবাদীর বসার নিয়ম,بَابُ كَيْفَ يَجْلِسُ الْخَصْمَانِ بَيْنَ يَدَيِ الْقَاضِي,,1340
abu-dawud_bn,1341,25,২৫/৯. অধ্যায়ঃ,রাগের সাথে বিচারকের সিদ্ধান্ত দেয়া নিষেধ,بَابُ الْقَاضِي يَقْضِي وَهُوَ غَضْبَانُ,,1341
abu-dawud_bn,1342,25,২৫/১০. অধ্যায়ঃ,যিম্মীদের বিবাদ মীমাংসা করার বিধান,بَابُ الْحُكْمِ بَيْنَ أَهْلِ الذِّمَّةِ,,1342
abu-dawud_bn,1343,25,২৫/১১. অধ্যায়ঃ,বিচারকার্য পরিচালনায় ইজতিহাদ করা,بَابُ اجْتِهَادِ الرَّأْيِ فِي الْقَضَاءِ,,1343
abu-dawud_bn,1344,25,২৫/১২. অধ্যায়ঃ,সন্ধি স্থাপন,بَابٌ فِي الصُّلْحِ,,1344
abu-dawud_bn,1345,25,২৫/১৩. অধ্যায়ঃ,সাক্ষ্য প্রদানের বর্ণনা,بَابٌ فِي الشَّهَادَاتِ,,1345
abu-dawud_bn,1346,25,২৫/১৪. অধ্যায়ঃ,যে লোক প্রকৃত ঘটনা না জেনেই মামলায় সাহায্য করে,بَابٌ فِيمَنْ يُعِينُ عَلَى خُصُومَةٍ مِنْ غَيْرِ أَنْ يَعْلَمَ أَمْرَهَا,,1346
abu-dawud_bn,1347,25,২৫/১৫. অধ্যায়ঃ,মিথ্যা সাক্ষ্য প্রদান,بَابٌ فِي شَهَادَةِ الزُّورِ,,1347
abu-dawud_bn,1348,25,২৫/১৬. অধ্যায়ঃ,যার সাক্ষ্য গ্রহণযোগ্য নয়,بَابُ مَنْ تُرَدُّ شَهَادَتُهُ,,1348
abu-dawud_bn,1349,25,২৫/১৭. অধ্যায়ঃ,শহরবাসীর পক্ষে গ্রাম্য লোকের সাক্ষ্য,بَابُ شَهَادَةِ الْبَدَوِيِّ عَلَى أَهْلِ الْأَمْصَارِ,,1349
abu-dawud_bn,1350,25,২৫/১৮. অধ্যায়ঃ,দুধপান সম্পর্কিত বিষয়ে সাক্ষ্য দেয়া,بَابُ الشَّهَادَةِ فِي الرَّضَاعِ,,1350
abu-dawud_bn,1351,25,২৫/১৯. অধ্যায়ঃ,যিম্মীদের সাক্ষ্য এবং সফরের সময় ওসিয়াত প্রদান,بَابُ شَهَادَةِ أَهْلِ الذِّمَّةِ وَفِي الْوَصِيَّةِ فِي السَّفَرِ,,1351
abu-dawud_bn,1352,25,২৫/২০. অধ্যায়ঃ,"বিচারক মাত্র একজনের সাক্ষ্যের ভিত্তিতে সিদ্ধান্ত দিতে পারেন, যদি তিনি জানেন যে, লোকটি বিশ্বস্ত",بَابٌ إِذَا عَلِمَ الْحَاكِمُ صِدْقَ الشَّاهِدِ الْوَاحِدِ يَجُوزُ لَهُ أَنْ يَحْكُمَ بِهِ,,1352
abu-dawud_bn,1353,25,২৫/২১. অধ্যায়ঃ,একটি শপথ ও একটি সাক্ষীর ভিত্তিতে ফয়সালা দেয়া,بَابُ الْقَضَاءِ بِالْيَمِينِ وَالشَّاهِدِ,,1353
abu-dawud_bn,1354,25,২৫/২২. অধ্যায়ঃ,"একই বস্তুর দুইজন দাবিদার, অথচ কারোই প্রমাণ নেই",بَابُ الرَّجُلَيْنِ يَدَّعِيَانِ شَيْئًا وَلَيْسَتْ لَهُمَا بَيِّنَةٌ,,1354
abu-dawud_bn,1355,25,২৫/২৩. অধ্যায়ঃ,বিবাদীকে শপথ করতে হবে,بَابُ الْيَمِينِ عَلَى الْمُدَّعَى عَلَيْهِ,,1355
abu-dawud_bn,1356,25,২৫/২৪. অধ্যায়ঃ,শপথ করার নিয়ম,بَابُ كَيْفَ الْيَمِينُ,,1356
abu-dawud_bn,1357,25,২৫/২৫. অধ্যায়ঃ,বিবাদী যিম্মী হলে শপথ করবে কি?,بَابٌ إِذَا كَانَ الْمُدَّعَى عَلَيْهِ ذِمِّيًّا أَيَحْلِفُ,,1357
abu-dawud_bn,1358,25,২৫/২৬. অধ্যায়ঃ,অনুপস্থিত বিষয়ে নিজের জানা মতে শপথ করা সম্পর্কে,بَابُ الرَّجُلِ يَحْلِفُ عَلَى عِلْمِهِ فِيمَا غَابَ عَنْهُ,,1358
abu-dawud_bn,1359,25,২৫/২৭. অধ্যায়ঃ,যিম্মীকে শপথ করানোর নিয়ম,بَابُ كَيْفَ يَحْلِفُ الذِّمِّيُّ,,1359
abu-dawud_bn,1360,25,২৫/২৮. অধ্যায়ঃ,যিনি নিজ অধিকার রক্ষার্থে শপথ করেন,بَابُ الرَّجُلِ يَحْلِفُ عَلَى حَقِّهِ,,1360
abu-dawud_bn,1361,25,২৫/২৯. অধ্যায়ঃ,ঋণ সংক্রান্ত ও অন্যান্য বিষয়ে আটক করা সম্পর্কে,بَابٌ فِي الْحَبْسِ فِي الدَّيْنِ وَغَيْرِهِ,,1361
abu-dawud_bn,1362,25,২৫/৩০. অধ্যায়ঃ,প্রতিনিধি নিয়োগ,بَابٌ فِي الْوَكَالَةِ,,1362
abu-dawud_bn,1363,25,২৫/৩১. অধ্যায়ঃ,বিচার সংক্রান্ত কিছু সমস্যা,بَابٌ مِنَ الْقَضَاءِ,,1363
abu-dawud_bn,1364,26,২৬/১. অধ্যায়ঃ,জ্ঞানার্জনের ফজিলত,بَابُ الْحَثِّ عَلَى طَلَبِ الْعِلْمِ,,1364
abu-dawud_bn,1365,26,২৬/২. অধ্যায়ঃ,আহলে কিতাবের হাদিস বর্ণনা করা,بَابُ رِوَايَةِ حَدِيثِ أَهْلِ الْكِتَابِ,,1365
abu-dawud_bn,1366,26,২৬/৩. অধ্যায়ঃ,জ্ঞানের কথা লিখে রাখা,بَابٌ فِي كِتَابِ الْعِلْمِ,,1366
abu-dawud_bn,1367,26,২৬/৪. অধ্যায়ঃ,রাসূলুল্লাহ (ﷺ)-এর প্রতি মিথ্যারোপ করা সম্পর্কে কঠোর হুঁশিয়ারি,بَابٌ فِي التَّشْدِيدِ فِي الْكَذِبِ عَلَى رَسُولِ اللَّهِ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ,,1367
abu-dawud_bn,1368,26,২৬/৫. অধ্যায়ঃ,না জেনে আল্লাহর কিতাব সম্পর্কে আলোচনা করা,بَابُ الْكَلَامِ فِي كِتَابِ اللَّهِ بِغَيْرِ عِلْمٍ,,1368
abu-dawud_bn,1369,26,২৬/৬. অধ্যায়ঃ,কথায় পুনরাবৃত্তি প্রসঙ্গ,بَابُ تَكْرِيرِ الْحَدِيثِ,,1369
abu-dawud_bn,1370,26,২৬/৭. অধ্যায়ঃ,দ্রুত কথা বলা ঠিক নয়,بَابٌ فِي سَرْدِ الْحَدِيثِ,,1370
abu-dawud_bn,1371,26,২৬/৮. অধ্যায়ঃ,ফাতাওয়া প্রদানে সাবধানতা অবলম্বন,بَابُ التَّوَقِّي فِي الْفُتْيَا,,1371
abu-dawud_bn,1372,26,২৬/৯. অধ্যায়ঃ,জ্ঞানের কথা গোপন করা অপছন্দনীয়,بَابُ كَرَاهِيَةِ مَنْعِ الْعِلْمِ,,1372
abu-dawud_bn,1373,26,২৬/১০. অধ্যায়ঃ,জ্ঞানের আলো ছড়িয়ে দেয়ার ফজিলত,بَابُ فَضْلِ نَشْرِ الْعِلْمِ,,1373
abu-dawud_bn,1374,26,২৬/১১. অধ্যায়ঃ,বনী ইসরাইলীদের কাছ থেকে শোনা কথা বর্ণনা করা,بَابُ الْحَدِيثِ عَنْ بَنِي إِسْرَائِيلَ,,1374
abu-dawud_bn,1375,26,২৬/১২. অধ্যায়ঃ,মহান আল্লাহ ছাড়া অন্য উদ্দেশ্যে জ্ঞানার্জন করা,بَابٌ فِي طَلَبِ الْعِلْمِ لِغَيْرِ اللَّهِ تَعَالَى,,1375
abu-dawud_bn,1376,26,২৬/১৩. অধ্যায়ঃ,কিসসা-কাহিনী প্রসঙ্গ,بَابٌ فِي الْقَصَصِ,,1376
abu-dawud_bn,1377,27,২৭/১. অধ্যায়ঃ,মদ হারাম হওয়ার বর্ণনা,بَابٌ فِي تَحْرِيمِ الْخَمْرِ,,1377
abu-dawud_bn,1378,27,২৭/২. অধ্যায়ঃ,মদ তৈরির জন্য আঙ্গুর নিংড়ানো,بَابُ الْعِنَبِ يُعْصَرُ لِلْخَمْرِ,,1378
abu-dawud_bn,1379,27,২৭/৩. অধ্যায়ঃ,মদের সিরকা সম্পর্কে,بَابُ مَا جَاءَ فِي الْخَمْرِ تُخَلَّلُ,,1379
abu-dawud_bn,1380,27,২৭/৪. অধ্যায়ঃ,যেসব উপাদান দিয়ে মদ তৈরি হয়,بَابُ الْخَمْرِ مِمَّا هُوَ,,1380
abu-dawud_bn,1381,27,২৭/৫. অধ্যায়ঃ,নেশা উদ্রেককারী প্রতিটি জিনিস হারাম,بَابُ النَّهْيِ عَنِ الْمُسْكِرِ,,1381
abu-dawud_bn,1382,27,২৭/৬. অধ্যায়ঃ,দাযী (বীজ) সম্পর্কে,بَابٌ فِي الدَّاذِيِّ,,1382
abu-dawud_bn,1383,27,২৭/৭. অধ্যায়ঃ,মদের পেয়ালা সম্পর্কে,بَابٌ فِي الْأَوْعِيَةِ,,1383
abu-dawud_bn,1384,27,২৭/৮. অধ্যায়ঃ,দুই বস্তুর সংমিশ্রণ,بَابٌ فِي الْخَلِيطَيْنِ,,1384
abu-dawud_bn,1385,27,২৭/৯. অধ্যায়ঃ,কাঁচা খেজুরের শরবত,بَابٌ فِي نَبِيذِ الْبُسْرِ,,1385
abu-dawud_bn,1386,27,২৭/১০. অধ্যায়ঃ,নাবীযের বৈশিষ্ট্য,بَابٌ فِي صِفَةِ النَّبِيذِ,,1386
abu-dawud_bn,1387,27,২৭/১১. অধ্যায়ঃ,মধুর শরবত,بَابٌ فِي شَرَابِ الْعَسَلِ,,1387
abu-dawud_bn,1388,27,২৭/১২. অধ্যায়ঃ,নাযীবে কড়া ভাব আসলে,بَابٌ فِي النَّبِيذِ إِذَا غَلَى,,1388
abu-dawud_bn,1389,27,২৭/১৩. অধ্যায়ঃ,দাঁড়িয়ে পান করা সম্পর্কে,بَابٌ فِي الشُّرْبِ قَائِمًا,,1389
abu-dawud_bn,1390,27,২৭/১৪. অধ্যায়ঃ,কলসের মুখে মুখ লাগিয়ে পান করা সম্পর্কে,بَابُ الشَّرَابِ مِنْ فِي السِّقَاءِ,,1390
abu-dawud_bn,1391,27,২৭/১৫. অধ্যায়ঃ,চামড়ার মশকের মুখ উল্টিয়ে পান করা,بَابٌ فِي اخْتِنَاثِ الْأَسْقِيَةِ,,1391
abu-dawud_bn,1392,27,২৭/১৬. অধ্যায়ঃ,পাত্রের ভাঙ্গা স্থান দিয়ে পানি পান করা,بَابٌ فِي الشُّرْبِ مِنْ ثُلْمَةِ الْقَدَحِ,,1392
abu-dawud_bn,1393,27,২৭/১৭. অধ্যায়ঃ,সোনা-রূপার পাত্রে পান করা সম্পর্কে,بَابٌ فِي الشُّرْبِ فِي آنِيَةِ الذَّهَبِ وَالْفِضَّةِ,,1393
abu-dawud_bn,1394,27,২৭/১৮. অধ্যায়ঃ,চুমুক দিয়ে পান করা,بَابٌ فِي الْكَرْعِ,,1394
abu-dawud_bn,1395,27,২৭/১৯. অধ্যায়ঃ,পরিবেশনকারী কখন পান করবে,بَابٌ فِي السَّاقِي مَتَى يَشْرَبُ,,1395
abu-dawud_bn,1396,27,২৭/২০. অধ্যায়ঃ,পানীয় দ্রব্যে ফুঁ দেয়া এবং তাতে নিঃশ্বাস ফেলা সম্পর্কে,بَابٌ فِي النَّفْخِ فِي الشَّرَابِ وَالتَّنَفُّسِ فِيهِ,,1396
abu-dawud_bn,1397,27,২৭/২১. অধ্যায়ঃ,দুধ পানের সময় কি বলবে,بَابُ مَا يَقُولُ إِذَا شَرِبَ اللَّبَنَ,,1397
abu-dawud_bn,1398,27,২৭/২২. অধ্যায়ঃ,পাত্রের মুখ ঢেকে রাখা,بَابٌ فِي إِيكَاءِ الْآنِيَةِ,,1398
abu-dawud_bn,1399,28,২৮/১. অধ্যায়ঃ,দাওয়াত কবুল করা,بَابُ مَا جَاءَ فِي إِجَابَةِ الدَّعْوَةِ,,1399
